Country,Year,Yield,Pesticides,Temperature,Rainfall
Egypt,2004,13372603.0,0.08,21.06,51.0
Egypt,2004,13372603.0,0.08,22.08,51.0
Egypt,2004,13372603.0,41.25,21.06,51.0
Egypt,2004,13372603.0,41.25,22.08,51.0
Egypt,2004,13372603.0,0.0,21.06,51.0
Egypt,2004,13372603.0,0.0,22.08,51.0
Egypt,2005,13330477.0,5471.0,21.08,51.0
Egypt,2005,13330477.0,5471.0,22.01,51.0
Egypt,2005,13330477.0,1.55,21.08,51.0
Egypt,2005,13330477.0,1.55,22.01,51.0
Egypt,2005,13330477.0,0.07,21.08,51.0
Egypt,2005,13330477.0,0.07,22.01,51.0
Egypt,2005,13330477.0,0.19,21.08,51.0
Egypt,2005,13330477.0,0.19,22.01,51.0
Egypt,2005,13330477.0,3477.0,21.08,51.0
Egypt,2005,13330477.0,3477.0,22.01,51.0
Egypt,2005,13330477.0,0.0,21.08,51.0
Egypt,2005,13330477.0,0.0,22.01,51.0
Egypt,2005,13330477.0,882.0,21.08,51.0
Egypt,2005,13330477.0,882.0,22.01,51.0
Egypt,2005,13330477.0,1112.0,21.08,51.0
Egypt,2005,13330477.0,1112.0,22.01,51.0
Egypt,2005,13330477.0,0.0,21.08,51.0
Egypt,2005,13330477.0,0.0,22.01,51.0
Egypt,2005,13330477.0,0.0,21.08,51.0
Egypt,2005,13330477.0,0.0,22.01,51.0
Egypt,2005,13330477.0,0.0,21.08,51.0
Egypt,2005,13330477.0,0.0,22.01,51.0
Egypt,2006,12958244.0,9781.0,21.15,51.0
Egypt,2006,12958244.0,9781.0,22.05,51.0
Egypt,2006,12958244.0,2.77,21.15,51.0
Egypt,2006,12958244.0,2.77,22.05,51.0
Egypt,2006,12958244.0,0.12,21.15,51.0
Egypt,2006,12958244.0,0.12,22.05,51.0
Egypt,2006,12958244.0,0.32,21.15,51.0
Egypt,2006,12958244.0,0.32,22.05,51.0
Egypt,2006,12958244.0,4905.0,21.15,51.0
Egypt,2006,12958244.0,4905.0,22.05,51.0
Egypt,2006,12958244.0,0.0,21.15,51.0
Egypt,2006,12958244.0,0.0,22.05,51.0
Egypt,2006,12958244.0,1805.0,21.15,51.0
Egypt,2006,12958244.0,1805.0,22.05,51.0
Egypt,2006,12958244.0,3071.0,21.15,51.0
Egypt,2006,12958244.0,3071.0,22.05,51.0
Egypt,2006,12958244.0,0.0,21.15,51.0
Egypt,2006,12958244.0,0.0,22.05,51.0
Egypt,2006,12958244.0,0.0,21.15,51.0
Egypt,2006,12958244.0,0.0,22.05,51.0
Egypt,2006,12958244.0,0.0,21.15,51.0
Egypt,2006,12958244.0,0.0,22.05,51.0
Egypt,2007,13403875.0,9105.0,21.51,51.0
Egypt,2007,13403875.0,9105.0,22.36,51.0
Egypt,2007,13403875.0,2.57,21.51,51.0
Egypt,2007,13403875.0,2.57,22.36,51.0
Egypt,2007,13403875.0,0.11,21.51,51.0
Egypt,2007,13403875.0,0.11,22.36,51.0
Egypt,2007,13403875.0,0.29,21.51,51.0
Egypt,2007,13403875.0,0.29,22.36,51.0
Egypt,2007,13403875.0,4777.0,21.51,51.0
Egypt,2007,13403875.0,4777.0,22.36,51.0
Egypt,2007,13403875.0,0.0,21.51,51.0
Egypt,2007,13403875.0,0.0,22.36,51.0
Egypt,2007,13403875.0,1756.0,21.51,51.0
Egypt,2007,13403875.0,1756.0,22.36,51.0
Egypt,2007,13403875.0,2572.0,21.51,51.0
Egypt,2007,13403875.0,2572.0,22.36,51.0
Egypt,2007,13403875.0,0.0,21.51,51.0
Egypt,2007,13403875.0,0.0,22.36,51.0
Egypt,2007,13403875.0,0.0,21.51,51.0
Egypt,2007,13403875.0,0.0,22.36,51.0
Egypt,2007,13403875.0,0.0,21.51,51.0
Egypt,2007,13403875.0,0.0,22.36,51.0
Egypt,2008,13790745.0,9527.0,21.74,51.0
Egypt,2008,13790745.0,9527.0,22.64,51.0
Egypt,2008,13790745.0,2.69,21.74,51.0
Egypt,2008,13790745.0,2.69,22.64,51.0
Egypt,2008,13790745.0,0.11,21.74,51.0
Egypt,2008,13790745.0,0.11,22.64,51.0
Egypt,2008,13790745.0,0.29,21.74,51.0
Egypt,2008,13790745.0,0.29,22.64,51.0
Egypt,2008,13790745.0,3603.0,21.74,51.0
Egypt,2008,13790745.0,3603.0,22.64,51.0
Egypt,2008,13790745.0,0.0,21.74,51.0
Egypt,2008,13790745.0,0.0,22.64,51.0
Egypt,2008,13790745.0,2055.0,21.74,51.0
Egypt,2008,13790745.0,2055.0,22.64,51.0
Egypt,2008,13790745.0,3869.0,21.74,51.0
Egypt,2008,13790745.0,3869.0,22.64,51.0
Egypt,2008,13790745.0,0.0,21.74,51.0
Egypt,2008,13790745.0,0.0,22.64,51.0
Egypt,2008,13790745.0,0.0,21.74,51.0
Egypt,2008,13790745.0,0.0,22.64,51.0
Egypt,2008,13790745.0,0.0,21.74,51.0
Egypt,2008,13790745.0,0.0,22.64,51.0
Egypt,2009,14229069.0,9013.0,21.67,51.0
Egypt,2009,14229069.0,9013.0,22.63,51.0
Egypt,2009,14229069.0,2.44,21.67,51.0
Egypt,2009,14229069.0,2.44,22.63,51.0
Egypt,2009,14229069.0,0.11,21.67,51.0
Egypt,2009,14229069.0,0.11,22.63,51.0
Egypt,2009,14229069.0,0.27,21.67,51.0
Egypt,2009,14229069.0,0.27,22.63,51.0
Egypt,2009,14229069.0,3304.0,21.67,51.0
Egypt,2009,14229069.0,3304.0,22.63,51.0
Egypt,2009,14229069.0,0.0,21.67,51.0
Egypt,2009,14229069.0,0.0,22.63,51.0
Egypt,2009,14229069.0,2539.0,21.67,51.0
Egypt,2009,14229069.0,2539.0,22.63,51.0
Egypt,2009,14229069.0,3170.0,21.67,51.0
Egypt,2009,14229069.0,3170.0,22.63,51.0
Egypt,2009,14229069.0,0.0,21.67,51.0
Egypt,2009,14229069.0,0.0,22.63,51.0
Egypt,2009,14229069.0,0.0,21.67,51.0
Egypt,2009,14229069.0,0.0,22.63,51.0
Egypt,2009,14229069.0,0.0,21.67,51.0
Egypt,2009,14229069.0,0.0,22.63,51.0
Egypt,2010,13760874.0,11590.0,22.46,51.0
Egypt,2010,13760874.0,11590.0,23.72,51.0
Egypt,2010,13760874.0,3.16,22.46,51.0
Egypt,2010,13760874.0,3.16,23.72,51.0
Egypt,2010,13760874.0,0.13,22.46,51.0
Egypt,2010,13760874.0,0.13,23.72,51.0
Egypt,2010,13760874.0,0.37,22.46,51.0
Egypt,2010,13760874.0,0.37,23.72,51.0
Egypt,2010,13760874.0,4390.0,22.46,51.0
Egypt,2010,13760874.0,4390.0,23.72,51.0
Egypt,2010,13760874.0,0.0,22.46,51.0
Egypt,2010,13760874.0,0.0,23.72,51.0
Egypt,2010,13760874.0,2854.0,22.46,51.0
Egypt,2010,13760874.0,2854.0,23.72,51.0
Egypt,2010,13760874.0,4346.0,22.46,51.0
Egypt,2010,13760874.0,4346.0,23.72,51.0
Egypt,2010,13760874.0,0.0,22.46,51.0
Egypt,2010,13760874.0,0.0,23.72,51.0
Egypt,2010,13760874.0,0.0,22.46,51.0
Egypt,2010,13760874.0,0.0,23.72,51.0
Egypt,2010,13760874.0,0.0,22.46,51.0
Egypt,2010,13760874.0,0.0,23.72,51.0
Egypt,2011,13666645.0,12945.0,21.18,51.0
Egypt,2011,13666645.0,12945.0,21.99,51.0
Egypt,2011,13666645.0,3.58,21.18,51.0
Egypt,2011,13666645.0,3.58,21.99,51.0
Egypt,2011,13666645.0,0.15,21.18,51.0
Egypt,2011,13666645.0,0.15,21.99,51.0
Egypt,2011,13666645.0,0.4,21.18,51.0
Egypt,2011,13666645.0,0.4,21.99,51.0
Egypt,2011,13666645.0,5148.0,21.18,51.0
Egypt,2011,13666645.0,5148.0,21.99,51.0
Egypt,2011,13666645.0,0.0,21.18,51.0
Egypt,2011,13666645.0,0.0,21.99,51.0
Egypt,2011,13666645.0,2479.0,21.18,51.0
Egypt,2011,13666645.0,2479.0,21.99,51.0
Egypt,2011,13666645.0,5318.0,21.18,51.0
Egypt,2011,13666645.0,5318.0,21.99,51.0
Egypt,2011,13666645.0,0.0,21.18,51.0
Egypt,2011,13666645.0,0.0,21.99,51.0
Egypt,2011,13666645.0,0.0,21.18,51.0
Egypt,2011,13666645.0,0.0,21.99,51.0
Egypt,2011,13666645.0,0.0,21.18,51.0
Egypt,2011,13666645.0,0.0,21.99,51.0
Egypt,2012,14022558.0,13991.0,21.55,51.0
Egypt,2012,14022558.0,13991.0,22.48,51.0
Egypt,2012,14022558.0,3.79,21.55,51.0
Egypt,2012,14022558.0,3.79,22.48,51.0
Egypt,2012,14022558.0,0.15,21.55,51.0
Egypt,2012,14022558.0,0.15,22.48,51.0
Egypt,2012,14022558.0,0.41,21.55,51.0
Egypt,2012,14022558.0,0.41,22.48,51.0
Egypt,2012,14022558.0,4808.0,21.55,51.0
Egypt,2012,14022558.0,4808.0,22.48,51.0
Egypt,2012,14022558.0,0.0,21.55,51.0
Egypt,2012,14022558.0,0.0,22.48,51.0
Egypt,2012,14022558.0,2809.0,21.55,51.0
Egypt,2012,14022558.0,2809.0,22.48,51.0
Egypt,2012,14022558.0,6374.0,21.55,51.0
Egypt,2012,14022558.0,6374.0,22.48,51.0
Egypt,2012,14022558.0,0.0,21.55,51.0
Egypt,2012,14022558.0,0.0,22.48,51.0
Egypt,2012,14022558.0,0.0,21.55,51.0
Egypt,2012,14022558.0,0.0,22.48,51.0
Egypt,2012,14022558.0,0.0,21.55,51.0
Egypt,2012,14022558.0,0.0,22.48,51.0
Egypt,2013,13855269.0,13653.0,21.44,51.0
Egypt,2013,13855269.0,13653.0,22.91,51.0
Egypt,2013,13855269.0,3.66,21.44,51.0
Egypt,2013,13855269.0,3.66,22.91,51.0
Egypt,2013,13855269.0,0.15,21.44,51.0
Egypt,2013,13855269.0,0.15,22.91,51.0
Egypt,2013,13855269.0,0.41,21.44,51.0
Egypt,2013,13855269.0,0.41,22.91,51.0
Egypt,2013,13855269.0,4226.0,21.44,51.0
Egypt,2013,13855269.0,4226.0,22.91,51.0
Egypt,2013,13855269.0,0.0,21.44,51.0
Egypt,2013,13855269.0,0.0,22.91,51.0
Egypt,2013,13855269.0,3487.0,21.44,51.0
Egypt,2013,13855269.0,3487.0,22.91,51.0
Egypt,2013,13855269.0,5940.0,21.44,51.0
Egypt,2013,13855269.0,5940.0,22.91,51.0
Egypt,2013,13855269.0,0.0,21.44,51.0
Egypt,2013,13855269.0,0.0,22.91,51.0
Egypt,2013,13855269.0,0.0,21.44,51.0
Egypt,2013,13855269.0,0.0,22.91,51.0
Egypt,2013,13855269.0,0.0,21.44,51.0
Egypt,2013,13855269.0,0.0,22.91,51.0
El Salvador,1990,4921022.0,2524.0,26.06,1784.0
El Salvador,1990,4921022.0,3.12,26.06,1784.0
El Salvador,1990,4921022.0,0.47,26.06,1784.0
El Salvador,1990,4921022.0,1.96,26.06,1784.0
El Salvador,1990,4921022.0,1517.0,26.06,1784.0
El Salvador,1990,4921022.0,0.0,26.06,1784.0
El Salvador,1990,4921022.0,915.0,26.06,1784.0
El Salvador,1990,4921022.0,92.0,26.06,1784.0
El Salvador,1990,4921022.0,0.0,26.06,1784.0
El Salvador,1990,4921022.0,0.0,26.06,1784.0
El Salvador,1990,4921022.0,0.0,26.06,1784.0
El Salvador,1990,4921022.0,0.0,26.06,1784.0
El Salvador,1990,4921022.0,0.0,26.06,1784.0
El Salvador,1991,6550751.0,4096.0,26.08,1784.0
El Salvador,1991,6550751.0,4.95,26.08,1784.0
El Salvador,1991,6550751.0,0.75,26.08,1784.0
El Salvador,1991,6550751.0,3.07,26.08,1784.0
El Salvador,1991,6550751.0,2603.0,26.08,1784.0
El Salvador,1991,6550751.0,0.0,26.08,1784.0
El Salvador,1991,6550751.0,1443.0,26.08,1784.0
El Salvador,1991,6550751.0,50.0,26.08,1784.0
El Salvador,1991,6550751.0,0.0,26.08,1784.0
El Salvador,1991,6550751.0,0.0,26.08,1784.0
El Salvador,1991,6550751.0,0.0,26.08,1784.0
El Salvador,1991,6550751.0,0.0,26.08,1784.0
El Salvador,1991,6550751.0,0.0,26.08,1784.0
El Salvador,1992,6687946.0,3940.77,26.22,1784.0
El Salvador,1992,6687946.0,4.63,26.22,1784.0
El Salvador,1992,6687946.0,0.71,26.22,1784.0
El Salvador,1992,6687946.0,2.68,26.22,1784.0
El Salvador,1992,6687946.0,2467.88,26.22,1784.0
El Salvador,1992,6687946.0,0.03,26.22,1784.0
El Salvador,1992,6687946.0,1416.25,26.22,1784.0
El Salvador,1992,6687946.0,50.56,26.22,1784.0
El Salvador,1992,6687946.0,0.0,26.22,1784.0
El Salvador,1992,6687946.0,0.0,26.22,1784.0
El Salvador,1992,6687946.0,5.4,26.22,1784.0
El Salvador,1992,6687946.0,0.0,26.22,1784.0
El Salvador,1992,6687946.0,0.65,26.22,1784.0
El Salvador,1993,6668044.0,3785.54,26.12,1784.0
El Salvador,1993,6668044.0,4.45,26.12,1784.0
El Salvador,1993,6668044.0,0.67,26.12,1784.0
El Salvador,1993,6668044.0,2.77,26.12,1784.0
El Salvador,1993,6668044.0,2332.76,26.12,1784.0
El Salvador,1993,6668044.0,0.06,26.12,1784.0
El Salvador,1993,6668044.0,1389.49,26.12,1784.0
El Salvador,1993,6668044.0,51.11,26.12,1784.0
El Salvador,1993,6668044.0,0.0,26.12,1784.0
El Salvador,1993,6668044.0,0.0,26.12,1784.0
El Salvador,1993,6668044.0,10.81,26.12,1784.0
El Salvador,1993,6668044.0,0.0,26.12,1784.0
El Salvador,1993,6668044.0,1.31,26.12,1784.0
El Salvador,1994,6637310.0,3630.31,26.33,1784.0
El Salvador,1994,6637310.0,4.25,26.33,1784.0
El Salvador,1994,6637310.0,0.64,26.33,1784.0
El Salvador,1994,6637310.0,2.68,26.33,1784.0
El Salvador,1994,6637310.0,2197.64,26.33,1784.0
El Salvador,1994,6637310.0,0.09,26.33,1784.0
El Salvador,1994,6637310.0,1362.74,26.33,1784.0
El Salvador,1994,6637310.0,51.67,26.33,1784.0
El Salvador,1994,6637310.0,0.0,26.33,1784.0
El Salvador,1994,6637310.0,0.0,26.33,1784.0
El Salvador,1994,6637310.0,16.21,26.33,1784.0
El Salvador,1994,6637310.0,0.0,26.33,1784.0
El Salvador,1994,6637310.0,1.96,26.33,1784.0
El Salvador,1995,6489324.0,3475.08,26.05,1784.0
El Salvador,1995,6489324.0,4.06,26.05,1784.0
El Salvador,1995,6489324.0,0.6,26.05,1784.0
El Salvador,1995,6489324.0,2.54,26.05,1784.0
El Salvador,1995,6489324.0,2062.52,26.05,1784.0
El Salvador,1995,6489324.0,0.13,26.05,1784.0
El Salvador,1995,6489324.0,1335.98,26.05,1784.0
El Salvador,1995,6489324.0,52.23,26.05,1784.0
El Salvador,1995,6489324.0,0.0,26.05,1784.0
El Salvador,1995,6489324.0,0.0,26.05,1784.0
El Salvador,1995,6489324.0,21.62,26.05,1784.0
El Salvador,1995,6489324.0,0.0,26.05,1784.0
El Salvador,1995,6489324.0,2.61,26.05,1784.0
El Salvador,1996,6809217.0,3319.85,25.77,1784.0
El Salvador,1996,6809217.0,4.07,25.77,1784.0
El Salvador,1996,6809217.0,0.57,25.77,1784.0
El Salvador,1996,6809217.0,2.36,25.77,1784.0
El Salvador,1996,6809217.0,1927.4,25.77,1784.0
El Salvador,1996,6809217.0,0.16,25.77,1784.0
El Salvador,1996,6809217.0,1309.23,25.77,1784.0
El Salvador,1996,6809217.0,52.78,25.77,1784.0
El Salvador,1996,6809217.0,0.0,25.77,1784.0
El Salvador,1996,6809217.0,0.0,25.77,1784.0
El Salvador,1996,6809217.0,27.02,25.77,1784.0
El Salvador,1996,6809217.0,0.0,25.77,1784.0
El Salvador,1996,6809217.0,3.26,25.77,1784.0
El Salvador,1997,6677184.0,3164.62,26.48,1784.0
El Salvador,1997,6677184.0,3.88,26.48,1784.0
El Salvador,1997,6677184.0,0.54,26.48,1784.0
El Salvador,1997,6677184.0,2.23,26.48,1784.0
El Salvador,1997,6677184.0,1792.28,26.48,1784.0
El Salvador,1997,6677184.0,0.19,26.48,1784.0
El Salvador,1997,6677184.0,1282.47,26.48,1784.0
El Salvador,1997,6677184.0,53.34,26.48,1784.0
El Salvador,1997,6677184.0,0.0,26.48,1784.0
El Salvador,1997,6677184.0,0.0,26.48,1784.0
El Salvador,1997,6677184.0,32.43,26.48,1784.0
El Salvador,1997,6677184.0,0.0,26.48,1784.0
El Salvador,1997,6677184.0,3.92,26.48,1784.0
El Salvador,1998,6527510.0,3009.39,26.48,1784.0
El Salvador,1998,6527510.0,3.54,26.48,1784.0
El Salvador,1998,6527510.0,0.51,26.48,1784.0
El Salvador,1998,6527510.0,2.15,26.48,1784.0
El Salvador,1998,6527510.0,1657.15,26.48,1784.0
El Salvador,1998,6527510.0,0.22,26.48,1784.0
El Salvador,1998,6527510.0,1255.72,26.48,1784.0
El Salvador,1998,6527510.0,53.9,26.48,1784.0
El Salvador,1998,6527510.0,0.0,26.48,1784.0
El Salvador,1998,6527510.0,0.0,26.48,1784.0
El Salvador,1998,6527510.0,37.83,26.48,1784.0
El Salvador,1998,6527510.0,0.0,26.48,1784.0
El Salvador,1998,6527510.0,4.57,26.48,1784.0
El Salvador,1999,6495295.0,2854.16,25.67,1784.0
El Salvador,1999,6495295.0,3.24,25.67,1784.0
El Salvador,1999,6495295.0,0.48,25.67,1784.0
El Salvador,1999,6495295.0,1.89,25.67,1784.0
El Salvador,1999,6495295.0,1522.03,25.67,1784.0
El Salvador,1999,6495295.0,0.25,25.67,1784.0
El Salvador,1999,6495295.0,1228.97,25.67,1784.0
El Salvador,1999,6495295.0,54.45,25.67,1784.0
El Salvador,1999,6495295.0,0.0,25.67,1784.0
El Salvador,1999,6495295.0,0.0,25.67,1784.0
El Salvador,1999,6495295.0,43.23,25.67,1784.0
El Salvador,1999,6495295.0,0.0,25.67,1784.0
El Salvador,1999,6495295.0,5.22,25.67,1784.0
El Salvador,2000,6725318.0,2698.93,25.78,1784.0
El Salvador,2000,6725318.0,3.08,25.78,1784.0
El Salvador,2000,6725318.0,0.45,25.78,1784.0
El Salvador,2000,6725318.0,1.84,25.78,1784.0
El Salvador,2000,6725318.0,1386.91,25.78,1784.0
El Salvador,2000,6725318.0,0.28,25.78,1784.0
El Salvador,2000,6725318.0,1202.21,25.78,1784.0
El Salvador,2000,6725318.0,55.01,25.78,1784.0
El Salvador,2000,6725318.0,0.0,25.78,1784.0
El Salvador,2000,6725318.0,0.0,25.78,1784.0
El Salvador,2000,6725318.0,48.64,25.78,1784.0
El Salvador,2000,6725318.0,0.0,25.78,1784.0
El Salvador,2000,6725318.0,5.88,25.78,1784.0
El Salvador,2001,6964996.0,2543.7,25.92,1784.0
El Salvador,2001,6964996.0,2.91,25.92,1784.0
El Salvador,2001,6964996.0,0.42,25.92,1784.0
El Salvador,2001,6964996.0,1.78,25.92,1784.0
El Salvador,2001,6964996.0,1251.79,25.92,1784.0
El Salvador,2001,6964996.0,0.31,25.92,1784.0
El Salvador,2001,6964996.0,1175.46,25.92,1784.0
El Salvador,2001,6964996.0,55.56,25.92,1784.0
El Salvador,2001,6964996.0,0.0,25.92,1784.0
El Salvador,2001,6964996.0,0.0,25.92,1784.0
El Salvador,2001,6964996.0,54.04,25.92,1784.0
El Salvador,2001,6964996.0,0.0,25.92,1784.0
El Salvador,2001,6964996.0,6.53,25.92,1784.0
El Salvador,2002,6625722.0,2388.47,26.12,1784.0
El Salvador,2002,6625722.0,2.76,26.12,1784.0
El Salvador,2002,6625722.0,0.4,26.12,1784.0
El Salvador,2002,6625722.0,1.7,26.12,1784.0
El Salvador,2002,6625722.0,1116.67,26.12,1784.0
El Salvador,2002,6625722.0,0.35,26.12,1784.0
El Salvador,2002,6625722.0,1148.7,26.12,1784.0
El Salvador,2002,6625722.0,56.12,26.12,1784.0
El Salvador,2002,6625722.0,0.0,26.12,1784.0
El Salvador,2002,6625722.0,0.0,26.12,1784.0
El Salvador,2002,6625722.0,59.45,26.12,1784.0
El Salvador,2002,6625722.0,0.0,26.12,1784.0
El Salvador,2002,6625722.0,7.18,26.12,1784.0
El Salvador,2004,7039069.0,2078.01,26.2,1784.0
El Salvador,2004,7039069.0,2.33,26.2,1784.0
El Salvador,2004,7039069.0,0.34,26.2,1784.0
El Salvador,2004,7039069.0,1.45,26.2,1784.0
El Salvador,2004,7039069.0,846.43,26.2,1784.0
El Salvador,2004,7039069.0,0.41,26.2,1784.0
El Salvador,2004,7039069.0,1095.19,26.2,1784.0
El Salvador,2004,7039069.0,57.23,26.2,1784.0
El Salvador,2004,7039069.0,0.0,26.2,1784.0
El Salvador,2004,7039069.0,0.0,26.2,1784.0
El Salvador,2004,7039069.0,70.26,26.2,1784.0
El Salvador,2004,7039069.0,0.0,26.2,1784.0
El Salvador,2004,7039069.0,8.49,26.2,1784.0
El Salvador,2005,7563113.0,1922.78,26.07,1784.0
El Salvador,2005,7563113.0,2.3,26.07,1784.0
El Salvador,2005,7563113.0,0.32,26.07,1784.0
El Salvador,2005,7563113.0,1.3,26.07,1784.0
El Salvador,2005,7563113.0,711.31,26.07,1784.0
El Salvador,2005,7563113.0,0.03,26.07,1784.0
El Salvador,2005,7563113.0,558.06,26.07,1784.0
El Salvador,2005,7563113.0,125.84,26.07,1784.0
El Salvador,2005,7563113.0,7.87,26.07,1784.0
El Salvador,2005,7563113.0,0.06,26.07,1784.0
El Salvador,2005,7563113.0,19.45,26.07,1784.0
El Salvador,2005,7563113.0,0.44,26.07,1784.0
El Salvador,2005,7563113.0,1068.44,26.07,1784.0
El Salvador,2005,7563113.0,347.3,26.07,1784.0
El Salvador,2005,7563113.0,107.03,26.07,1784.0
El Salvador,2005,7563113.0,7.89,26.07,1784.0
El Salvador,2005,7563113.0,7.32,26.07,1784.0
El Salvador,2005,7563113.0,29.23,26.07,1784.0
El Salvador,2005,7563113.0,8.61,26.07,1784.0
El Salvador,2005,7563113.0,205.44,26.07,1784.0
El Salvador,2005,7563113.0,355.62,26.07,1784.0
El Salvador,2005,7563113.0,57.79,26.07,1784.0
El Salvador,2005,7563113.0,10.43,26.07,1784.0
El Salvador,2005,7563113.0,23.21,26.07,1784.0
El Salvador,2005,7563113.0,5.26,26.07,1784.0
El Salvador,2005,7563113.0,1.91,26.07,1784.0
El Salvador,2005,7563113.0,0.38,26.07,1784.0
El Salvador,2005,7563113.0,16.6,26.07,1784.0
El Salvador,2005,7563113.0,0.0,26.07,1784.0
El Salvador,2005,7563113.0,0.0,26.07,1784.0
El Salvador,2005,7563113.0,75.66,26.07,1784.0
El Salvador,2005,7563113.0,0.0,26.07,1784.0
El Salvador,2005,7563113.0,0.0,26.07,1784.0
El Salvador,2005,7563113.0,9.14,26.07,1784.0
El Salvador,2006,7498833.0,2265.72,26.14,1784.0
El Salvador,2006,7498833.0,2.7,26.14,1784.0
El Salvador,2006,7498833.0,0.38,26.14,1784.0
El Salvador,2006,7498833.0,1.44,26.14,1784.0
El Salvador,2006,7498833.0,228.7,26.14,1784.0
El Salvador,2006,7498833.0,175.23,26.14,1784.0
El Salvador,2006,7498833.0,16.89,26.14,1784.0
El Salvador,2006,7498833.0,10.54,26.14,1784.0
El Salvador,2006,7498833.0,3.71,26.14,1784.0
El Salvador,2006,7498833.0,22.33,26.14,1784.0
El Salvador,2006,7498833.0,0.0,26.14,1784.0
El Salvador,2006,7498833.0,1830.53,26.14,1784.0
El Salvador,2006,7498833.0,669.55,26.14,1784.0
El Salvador,2006,7498833.0,371.35,26.14,1784.0
El Salvador,2006,7498833.0,15.08,26.14,1784.0
El Salvador,2006,7498833.0,5.83,26.14,1784.0
El Salvador,2006,7498833.0,64.26,26.14,1784.0
El Salvador,2006,7498833.0,45.45,26.14,1784.0
El Salvador,2006,7498833.0,409.92,26.14,1784.0
El Salvador,2006,7498833.0,0.07,26.14,1784.0
El Salvador,2006,7498833.0,249.02,26.14,1784.0
El Salvador,2006,7498833.0,85.97,26.14,1784.0
El Salvador,2006,7498833.0,24.16,26.14,1784.0
El Salvador,2006,7498833.0,34.44,26.14,1784.0
El Salvador,2006,7498833.0,5.26,26.14,1784.0
El Salvador,2006,7498833.0,2.42,26.14,1784.0
El Salvador,2006,7498833.0,19.69,26.14,1784.0
El Salvador,2006,7498833.0,0.0,26.14,1784.0
El Salvador,2006,7498833.0,0.0,26.14,1784.0
El Salvador,2006,7498833.0,109.55,26.14,1784.0
El Salvador,2006,7498833.0,0.0,26.14,1784.0
El Salvador,2006,7498833.0,0.0,26.14,1784.0
El Salvador,2006,7498833.0,10.97,26.14,1784.0
El Salvador,2007,7270207.0,1940.78,26.02,1784.0
El Salvador,2007,7270207.0,2.24,26.02,1784.0
El Salvador,2007,7270207.0,0.32,26.02,1784.0
El Salvador,2007,7270207.0,1.21,26.02,1784.0
El Salvador,2007,7270207.0,227.84,26.02,1784.0
El Salvador,2007,7270207.0,176.61,26.02,1784.0
El Salvador,2007,7270207.0,13.29,26.02,1784.0
El Salvador,2007,7270207.0,20.2,26.02,1784.0
El Salvador,2007,7270207.0,0.09,26.02,1784.0
El Salvador,2007,7270207.0,17.65,26.02,1784.0
El Salvador,2007,7270207.0,0.0,26.02,1784.0
El Salvador,2007,7270207.0,1567.64,26.02,1784.0
El Salvador,2007,7270207.0,467.81,26.02,1784.0
El Salvador,2007,7270207.0,271.82,26.02,1784.0
El Salvador,2007,7270207.0,12.51,26.02,1784.0
El Salvador,2007,7270207.0,6.83,26.02,1784.0
El Salvador,2007,7270207.0,69.72,26.02,1784.0
El Salvador,2007,7270207.0,45.3,26.02,1784.0
El Salvador,2007,7270207.0,406.04,26.02,1784.0
El Salvador,2007,7270207.0,287.61,26.02,1784.0
El Salvador,2007,7270207.0,74.69,26.02,1784.0
El Salvador,2007,7270207.0,22.79,26.02,1784.0
El Salvador,2007,7270207.0,21.61,26.02,1784.0
El Salvador,2007,7270207.0,7.54,26.02,1784.0
El Salvador,2007,7270207.0,2.7,26.02,1784.0
El Salvador,2007,7270207.0,20.05,26.02,1784.0
El Salvador,2007,7270207.0,0.0,26.02,1784.0
El Salvador,2007,7270207.0,0.0,26.02,1784.0
El Salvador,2007,7270207.0,61.8,26.02,1784.0
El Salvador,2007,7270207.0,0.0,26.02,1784.0
El Salvador,2007,7270207.0,0.0,26.02,1784.0
El Salvador,2007,7270207.0,8.81,26.02,1784.0
El Salvador,2008,7234703.0,3899.48,25.71,1784.0
El Salvador,2008,7234703.0,4.49,25.71,1784.0
El Salvador,2008,7234703.0,0.64,25.71,1784.0
El Salvador,2008,7234703.0,2.28,25.71,1784.0
El Salvador,2008,7234703.0,600.8,25.71,1784.0
El Salvador,2008,7234703.0,553.42,25.71,1784.0
El Salvador,2008,7234703.0,10.43,25.71,1784.0
El Salvador,2008,7234703.0,12.21,25.71,1784.0
El Salvador,2008,7234703.0,0.09,25.71,1784.0
El Salvador,2008,7234703.0,24.65,25.71,1784.0
El Salvador,2008,7234703.0,0.0,25.71,1784.0
El Salvador,2008,7234703.0,3125.02,25.71,1784.0
El Salvador,2008,7234703.0,517.07,25.71,1784.0
El Salvador,2008,7234703.0,413.04,25.71,1784.0
El Salvador,2008,7234703.0,20.83,25.71,1784.0
El Salvador,2008,7234703.0,0.02,25.71,1784.0
El Salvador,2008,7234703.0,14.32,25.71,1784.0
El Salvador,2008,7234703.0,110.69,25.71,1784.0
El Salvador,2008,7234703.0,87.68,25.71,1784.0
El Salvador,2008,7234703.0,519.61,25.71,1784.0
El Salvador,2008,7234703.0,0.37,25.71,1784.0
El Salvador,2008,7234703.0,1441.39,25.71,1784.0
El Salvador,2008,7234703.0,61.29,25.71,1784.0
El Salvador,2008,7234703.0,14.05,25.71,1784.0
